"item_id","item_name","media_type","date_created","date_modified","file","description","rendered_flag","labeled_flag","html5_flag","flag1","flag2"
1881,"Swan-Ganz","video","2011-08-30 14:16:39","2013-03-21 17:26:10","swanp","Diagnostic Catheters - Porcine heart<p>Right side pressure mapping as a balloon catheter is passed through the Tricuspid and pulmonary valves and finally wedged in the pulmonary trunk.",0,0,1,0,0
1882,"RF-ablate-RA","video","2011-08-30 14:16:39","2013-03-21 17:23:52","eprfablp","Therapeutic Catheters - Porcine heart<p>Not all arrhythmias identified during electrophysiologic studies can be treated by ablation therapy. Often, the mechanism of the arrhythmia determines which treatment will be most successful. The FDA has approved the following indications for radiofrequency (RF) catheter ablation: <ol> <li>atrioventricular nodal reentrant tachycardia (AVNRT); </li> <li>atrioventricular reentrant tachycardia (AVRT) caused by accessory conduction pathways (also called bypass tracts); </li> <li>atrioventricular nodal tachycardias resulting in inadequate ventricular rate control; </li> <li>ventricular tachycardia (VT) occurring in the absence of cardiovascular disease. </li> </ol> <p>This therapy has also been used to treat tachyarrhythmias including: <ol> <li>atrial tachycardia (atrial flutter, atrial fibrillation, and sinus (SA) node reentry); </li> <li>permanent junctional reciprocating tachycardia (PJRT); </li> <li>ventricular tachycardia occurring in the presence of structural heart disease. </li> </ol> <p>Shown here is the electrode tip of an ablation catheter positioned along the tricuspid annulus, near the ostium of the coronary sinus. The boundaries of the Triangle of Koch guide catheter placement precisely. As the energy is applied, one can observe a color change in the tissue being ablated.
",0,0,1,0,0
1883,"RF-ablate-RA-lesion","video","2011-08-30 14:16:39","2013-03-21 10:46:22","RF-burn2","Therapeutic Catheters - Porcine heart<p>Shown here is the videoscopic image of an electrode tip of an ablation catheter positioned along the tricuspid annulus, near the ostium of the coronary sinus. As the energy is applied, one can observe a color change in the tissue being ablated.  The catheter is moved until the proper lesion is created (e.g., in a line for a linear lesion).
",0,0,1,0,0
1884,"RA-map-potentials","video","2011-08-30 14:16:39","2013-03-21 17:23:52","epavnp","Therapeutic Catheters - Porcine heart<p>The detection of arrhythmias is a complex process that requires a skilled electrophysiologist so that proper treatment can be provided. Often, the mechanism of the arrhythmia determines which treatment will be most successful.<p>Shown here is a videoscopic view of an ablation procedure in the right atrium. Here the goal is to ablate the slow atrial conduction pathway, therefore the tip electrode of the ablation catheter is positioned along the tricuspid annulus, near the ostium of the coronary sinus. The boundaries of the Triangle of Koch guide catheter placement precisely. One can observe the tricuspid valve below. The fossa ovalis is back lit by placing a videoscope in the left atrium. The inset on the lower right shows electrical signals being recorded (upper signal) as well as left ventricular pressures (lower trace); at times, the heart is being paced through this catheter.
",0,0,1,0,0
1885,"Cryoballoon-RA-LA-LAA","video","2011-08-30 14:16:39","2012-08-20 09:41:09","cryoablation-balloon","Therapeutic Catheters - Porcine heart<p>Shown here is a videoscopic view of a transseptal puncture of the fossa ovalis from the right atrium (RA). First the septum is tented and then punctured with a wire, then a dialator is advanced. Next a delivery catheter containing a cryoAblation balloon is advanced; the balloon is inflated, placed within the left atrial appendage (LAA), cooled, deflated, and then retracted.
",0,0,1,0,0
1886,"Cryocath-RA","video","2011-08-30 14:16:39","2012-02-29 17:09:40","freezor1","Therapeutic Catheters - Porcine heart<p>Shown here is a videoscopic view of a cryoAblation catheter placed on the septum of the right atrium (RA). The cooling is initiated and ice forms; the clear buffer forms a clear ice block around the catheter. After therapy is complete, the cooling is stopped and the ice quickly thaws, at which time the catheter is then repositioned.
",0,0,1,0,0
1887,"Cryocath-RA-tug","video","2011-08-30 14:16:39","2012-02-29 17:09:40","freezor2","Therapeutic Catheters - Porcine heart<p>Shown here is a videoscopic view of a cryoAblation catheter placed on the endocardium (Isthmus) of the right atrium (RA) via the inferior vena cava (IVC). The cooling is initiated and ice forms; the clear buffer forms a clear ice block around the catheter. The distal end of the catheter is then tugged, but the ice formation holds the catheter tight.  After therapy is complete, the cooling is stopped and the ice quickly thaws; the catheter is then manipulated as it was before and it moves easily.",0,0,1,0,0
1888,"Tined-Defib-RVA-1","video","2011-08-30 14:16:39","2013-03-21 17:26:10","vhvleadp","Right Ventricle Apex - Porcine heart <p>The right ventricular apex is the traditional location for placement of the primary intracardiac electrode to optimize the defibrillation vector, for ease of placement with both passive and active fixation leads and for proven performance as a pacing/sensing site. This lead often incorporates a second electrode positioned in the superior vena cava.<p>Shown here is a videoscopic view of a heart in fibrillation; defibrillation therapy is then administered to reinitiate a normal heart rhythm. A tined defibrillation lead can be viewed from the RV apex.
",0,0,1,0,0
1889,"Tined-Defib-RVA-2","video","2011-08-30 14:16:39","2013-03-21 17:26:10","rvfibswh","Right Ventricle Apex - Human heart <p>The right ventricular apex is the traditional location for placement of the primary intracardiac electrode to optimize the defibrillation vector, for ease of placement with both passive and active fixation leads and for proven performance as a pacing/sensing site. This lead often incorporates a second electrode positioned in the superior vena cava.<p>Shown here is a videoscopic view within a reanimated human heart in which fibrillation was induced; defibrillation therapy is then administered to reinitiate a normal heart rhythm. A tined defibrillation lead can be viewed from the RV apex.
",0,0,1,0,0
1890,"Active-fix-Defib-RVA-1","video","2011-08-30 14:16:39","2013-03-21 17:17:46","47rvapexp","Right Ventricle Apex - Porcine heart <p>The right ventricular apex is the traditional location for placement of the primary intracardiac electrode to optimize the defibrillation vector, for ease of placement with both passive and active fixation leads and for proven performance as a pacing/sensing site. This lead often incorporates a second electrode positioned in the superior vena cava.<p>Shown here is a videoscopic view of an active fixation defibrillation lead placed in the apex of the right ventricle; the lead can be observed as it passes through the tricuspid valve.
",0,0,1,0,0
1891,"Active-fix-Defib-RVA-1-flouro","video","2011-08-30 14:16:39","2013-03-21 17:17:46","47rvapexf","Right Ventricle Apex - Porcine heart <p>The right ventricular apex is the traditional location for placement of the primary intracardiac electrode to optimize the defibrillation vector, for ease of placement with both passive and active fixation leads and for proven performance as a pacing/sensing site. This lead often incorporates a second electrode positioned in the superior vena cava.<p>Shown here is a fluoroscopic view of an active fixation defibrillation lead placed in the right ventricle apex. The simultaneous picture-in-picture videoscopic view (lower right) also shows this implant procedure.
",0,0,1,0,0
1892,"Active-fix-Defib-RVA-2","video","2011-08-30 14:16:39","2012-02-29 17:09:40","6947","Right Ventricle Apex - Porcine heart<p>Shown here is a videoscopic view of an active fixation defibrillation lead being placed into the right ventricular apex (RVA). A stylet is used to orient the lead in the desired location in the RVA. Once there, the helix is extended by rotating the proximal pin of the lead which, in turn, extends the helix out of the tip of the lead body and into the tissue. One can see the distal coil of the defibrillation lead.
",0,0,1,0,0
1893,"Active-fix-Defib-RVA-3","video","2011-08-30 14:16:39","2012-02-29 17:09:40","6935","Right Ventricle Apex - Porcine heart<p>Shown here is a close-up videoscopic view of an active fixation defibrillation lead being placed into the right ventricular apex (RVA). A stylet is used to orient the lead in the desired location in the RVA. Once there, the helix is extended by rotating the proximal pin of the lead which, in turn, extends the helix out of the tip of the lead body and into the tissue. One can see the coil of the defibrillation lead.
",0,0,1,0,0
1894,"Passive-fix-Defib-RVA","video","2011-08-30 14:16:39","2012-02-29 17:09:40","6944","Right Ventricle Apex - Porcine heart<p>Shown here is a videoscopic view of a passive fixation defibrillation lead being placed into the right ventricular apex (RVA). A stylet is used to orient the lead in the desired location in the RVA. One can see how the tines become engaged into the tissue; this lead will eventually become fibrosed into the heart. Also, one can observe the distal coil of the defibrillation lead.",0,0,1,0,0
1895,"Tined-fixed-RAA","video","2011-08-30 14:16:39","2013-03-21 17:17:46","45raapp","Right Atrial Appendage - Porcine heart<p>The right atrial appendage (RAA) is the traditional implant site for atrial leads because of its trabeculated nature. Shown here is the placement of a passive fixation or tined lead within the RAA.
",0,0,1,0,0
1896,"Tined-fixed-RAA-fluoro","video","2011-08-30 14:16:39","2013-03-21 17:17:46","45raapf","Right Atrial Appendage - Porcine heart<p>Shown here is a fluoroscopic image (continuous X-ray) of a tined fixation lead placed in the right atrial appendage (RAA). The large dark structure on seen on fluoro is the video camera entering the right atrium via access through the pulmonary artery and passing retrograde through the tricuspid valve. The inset on the lower right shows the simultaneous videoscopic view of the implant.
",0,0,1,0,0
